student_id,subject,grade,quarter
20242069,Science 6,88,3rd
20247557,Science 6,88,3rd
20249135,Science 6,93,4th
20246056,Science 6,87,1st
20241437,Science 6,87,4th
20243933,Science 6,88,3rd
20248365,Science 6,79,1st
20242966,Science 6,93,4th
20241437,Science 6,83,2nd
20246056,Science 6,88,3rd
20248593,Science 6,88,1st
20240232,Science 6,89,2nd
20246039,Science 6,86,4th
20243398,Science 6,92,3rd
20243328,Science 6,79,1st
20245444,Science 6,89,2nd
20244722,Science 6,84,1st
20248825,Science 6,87,2nd
20249547,Science 6,92,4th
20243398,Science 6,87,1st
20242150,Science 6,92,4th
20244722,Science 6,89,3rd
20249547,Science 6,93,3rd
20240085,Science 6,85,3rd
20241380,Science 6,92,4th
20243938,Science 6,89,2nd
20242966,Science 6,91,2nd
20246039,Science 6,79,2nd
20248952,Science 6,94,2nd
20245444,Science 6,87,1st
20240710,Science 6,92,4th
20242069,Science 6,90,2nd
20248593,Science 6,85,3rd
20248825,Science 6,88,4th
20242150,Science 6,89,2nd
20243562,Science 6,87,2nd
20240537,Science 6,94,4th
20241380,Science 6,87,2nd
20246233,Science 6,89,3rd
20248952,Science 6,93,3rd
20240537,Science 6,92,3rd
20242619,Science 6,85,1st
20240085,Science 6,78,1st
20249483,Science 6,89,2nd
20249135,Science 6,95,3rd
20244098,Science 6,89,4th
20248919,Science 6,76,1st
20243752,Science 6,79,1st
20244940,Science 6,77,2nd
20249483,Science 6,91,4th
20247808,Science 6,88,1st
20245444,Science 6,92,3rd
20248593,Science 6,82,4th
20243938,Science 6,88,1st
20244829,Science 6,89,4th
20243380,Science 6,78,1st
20247557,Science 6,86,2nd
20240710,Science 6,89,2nd
20244829,Science 6,85,3rd
20240232,Science 6,84,1st
20246308,Science 6,88,4th
20248365,Science 6,83,2nd
20240710,Science 6,90,3rd
20243328,Science 6,88,4th
20247557,Science 6,83,1st
20247114,Science 6,92,1st
20243933,Science 6,87,4th
20241437,Science 6,81,1st
20243703,Science 6,85,3rd
20246352,Science 6,93,3rd
20243703,Science 6,89,4th
20247808,Science 6,89,2nd
20243938,Science 6,94,4th
20243398,Science 6,89,2nd
20240710,Science 6,91,1st
20249135,Science 6,89,1st
20247114,Science 6,90,2nd
20249547,Science 6,95,2nd
20246056,Science 6,89,4th
20243562,Science 6,85,1st
20247557,Science 6,92,4th
20245444,Science 6,91,4th
20243703,Science 6,83,2nd
20246352,Science 6,89,2nd
20240232,Science 6,88,4th
20245641,Science 6,85,3rd
20243380,Science 6,88,4th
20242619,Science 6,87,2nd
20244940,Science 6,75,1st
20241380,Science 6,93,3rd
20246233,Science 6,91,2nd
20246233,Science 6,93,4th
20244829,Science 6,88,2nd
20242069,Science 6,89,4th
20243752,Science 6,85,2nd
20243752,Science 6,87,3rd
20240537,Science 6,93,2nd
20246308,Science 6,79,1st
20245872,Science 6,79,2nd
20246039,Science 6,78,1st
20240085,Science 6,88,4th
20244098,Science 6,85,3rd
20245872,Science 6,78,1st
20246352,Science 6,92,4th
20244722,Science 6,88,2nd
20240232,Science 6,86,3rd
20242150,Science 6,88,1st
20248365,Science 6,87,4th
20248952,Science 6,92,1st
20242966,Science 6,94,3rd
20246308,Science 6,86,3rd
20244829,Science 6,87,1st
20243562,Science 6,85,3rd
20248593,Science 6,89,2nd
20243380,Science 6,82,2nd
20248365,Science 6,85,3rd
20243328,Science 6,82,2nd
20248952,Science 6,92,4th
20241437,Science 6,86,3rd
20240537,Science 6,90,1st
20249217,Science 6,90,4th
20249483,Science 6,92,3rd
20243933,Science 6,87,2nd
20242966,English 6,94,4th
20245641,English 6,89,3rd
20240085,English 6,83,1st
20248825,English 6,79,1st
20244722,English 6,88,1st
20248952,English 6,93,4th
20241380,English 6,88,1st
20249135,English 6,89,4th
20243752,English 6,89,3rd
20243398,English 6,79,3rd
20243328,English 6,89,3rd
20248919,English 6,88,3rd
20241437,English 6,77,1st
20240232,English 6,91,1st
20240710,English 6,88,1st
20242150,English 6,78,4th
20244940,English 6,89,2nd
20246039,English 6,86,1st
20244829,English 6,88,3rd
20249483,English 6,87,1st
20247557,English 6,79,2nd
20240832,English 6,88,2nd
20240710,English 6,91,4th
20242069,English 6,78,2nd
20247557,English 6,85,4th
20240537,English 6,86,2nd
20242619,English 6,95,4th
20240710,English 6,89,3rd
20243703,English 6,94,4th
20241437,English 6,76,3rd
20241380,English 6,92,4th
20247557,English 6,82,3rd
20243380,English 6,91,4th
20245641,English 6,92,4th
20242150,English 6,76,2nd
20243328,English 6,83,1st
20243752,English 6,85,2nd
20248593,English 6,89,4th
20249547,English 6,83,2nd
20244829,English 6,89,4th
20249547,English 6,89,4th
20248952,English 6,94,2nd
20243933,English 6,84,2nd
20248593,English 6,76,1st
20243703,English 6,89,2nd
20243938,English 6,79,1st
20244940,English 6,93,3rd
20246308,English 6,85,4th
20243562,English 6,83,1st
20243398,English 6,81,4th
20249217,English 6,87,1st
20246039,English 6,89,3rd
20243562,English 6,87,3rd
20247114,English 6,89,2nd
20240085,English 6,89,4th
20249217,English 6,88,3rd
20249547,English 6,86,1st
20248919,English 6,87,4th
20240232,English 6,93,2nd
20244722,English 6,90,4th
20246352,English 6,84,3rd
20244098,English 6,92,4th
20247808,English 6,75,1st
20249483,English 6,91,3rd
20245872,English 6,94,4th
20247808,English 6,81,4th
20245444,English 6,85,1st
20243933,English 6,89,4th
20242619,English 6,91,2nd
20243703,English 6,92,3rd
20246308,English 6,83,3rd
20246308,English 6,80,2nd
20248365,English 6,87,4th
20249483,English 6,88,2nd
20243703,English 6,87,1st
20247114,English 6,90,3rd
20249547,English 6,87,3rd
20244829,English 6,79,1st
20242619,English 6,93,1st
20249217,English 6,89,2nd
20242966,English 6,92,3rd
20243380,English 6,93,3rd
20246233,English 6,92,1st
20248919,English 6,82,1st
20245641,English 6,90,2nd
20246352,English 6,79,2nd
20243938,English 6,82,2nd
20249135,English 6,88,3rd
20246308,English 6,75,1st
20244098,English 6,89,2nd
20246233,English 6,91,3rd
20246039,English 6,88,4th
20248952,English 6,91,1st
20246056,English 6,84,2nd
20243562,English 6,86,2nd
20246039,English 6,87,2nd
20248365,English 6,84,2nd
20249135,English 6,90,2nd
20240232,English 6,92,4th
20242069,English 6,77,1st
20240832,English 6,91,3rd
20242150,English 6,79,3rd
20246352,English 6,76,1st
20247114,English 6,85,1st
20243938,English 6,86,3rd
20248919,English 6,85,2nd
20240085,English 6,86,2nd
20245872,English 6,92,3rd
20241380,English 6,89,2nd
20247114,English 6,92,4th
20246352,English 6,88,4th
20243380,English 6,88,1st
20244940,English 6,87,1st
20240832,English 6,87,1st
20240537,English 6,89,1st
20243398,English 6,78,1st
20240085,English 6,87,3rd
20248952,English 6,92,3rd
20242966,English 6,89,1st
20243933,English 6,87,3rd
20243398,English 6,79,2nd
20243328,English 6,85,2nd
20243933,English 6,79,1st
20242966,English 6,90,2nd
20248365,English 6,83,3rd
20244098,English 6,88,1st
20248825,English 6,83,3rd
20240832,English 6,90,4th
20241380,English 6,93,3rd
20247808,English 6,78,2nd
20243328,English 6,88,4th
20249483,English 6,92,4th
20245444,English 6,87,2nd
20244940,English 6,92,4th
20241437,English 6,78,2nd
20244098,English 6,93,3rd
20240232,English 6,93,3rd
20241437,English 6,79,4th
20248825,English 6,86,4th
20245641,English 6,87,1st
20248365,English 6,80,1st
20246056,English 6,89,4th
20242069,English 6,79,4th
20240710,English 6,90,2nd
20247557,English 6,78,1st
20245872,English 6,89,2nd
20243938,English 6,85,4th
20245872,English 6,87,1st
20244829,English 6,85,2nd
20244722,English 6,89,2nd
20248593,English 6,87,3rd
20242069,English 6,75,3rd
20246056,English 6,78,1st
20249217,English 6,92,4th
20243752,English 6,86,4th
20249135,English 6,89,1st
20246233,English 6,93,2nd
20246233,English 6,93,4th
20244722,English 6,91,3rd
20242150,English 6,77,1st
20243380,English 6,90,2nd
20246056,English 6,87,3rd
20243562,English 6,89,4th
20248593,English 6,83,2nd
20248825,English 6,81,2nd
20243752,English 6,88,1st
20242619,English 6,92,3rd
20247808,English 6,79,3rd
20242619,AP 6,90,2nd
20241380,AP 6,91,2nd
20245872,AP 6,89,1st
20249135,AP 6,91,3rd
20249547,AP 6,92,4th
20245872,AP 6,87,4th
20243562,AP 6,87,2nd
20242069,AP 6,88,4th
20240085,AP 6,84,3rd
20243938,AP 6,88,1st
20244940,AP 6,79,2nd
20246352,AP 6,87,1st
20249483,AP 6,85,4th
20242150,AP 6,89,1st
20248825,AP 6,92,1st
20246056,AP 6,91,1st
20249547,AP 6,91,2nd
20242619,AP 6,92,4th
20248825,AP 6,93,3rd
20243933,AP 6,87,2nd
20248365,AP 6,89,2nd
20240832,AP 6,90,2nd
20249135,AP 6,87,1st
20242619,AP 6,93,3rd
20240085,AP 6,81,1st
20241437,AP 6,85,2nd
20240232,AP 6,87,3rd
20246308,AP 6,90,1st
20243703,AP 6,95,1st
20242150,AP 6,89,3rd
20247557,AP 6,80,3rd
20240832,AP 6,95,4th
20247114,AP 6,87,2nd
20246352,AP 6,89,2nd
20240537,AP 6,78,2nd
20249135,AP 6,92,4th
20246039,AP 6,81,2nd
20249217,AP 6,85,2nd
20249483,AP 6,79,2nd
20243328,AP 6,90,1st
20241437,AP 6,87,1st
20245444,AP 6,91,4th
20243752,AP 6,81,3rd
20240537,AP 6,78,3rd
20244098,AP 6,86,4th
20247808,AP 6,89,4th
20247808,AP 6,88,1st
20240832,AP 6,89,1st
20248825,AP 6,91,4th
20245444,AP 6,89,2nd
20245872,AP 6,89,3rd
20248593,AP 6,87,2nd
20249135,AP 6,89,2nd
20245641,AP 6,87,4th
20240710,AP 6,93,4th
20244098,AP 6,82,3rd
20246308,AP 6,93,4th
20246039,AP 6,88,4th
20243562,AP 6,90,4th
20243398,AP 6,84,2nd
20244940,AP 6,79,1st
20246039,AP 6,85,3rd
20249483,AP 6,77,1st
20244940,AP 6,85,4th
20243562,AP 6,83,1st
20246352,AP 6,91,4th
20246056,AP 6,87,4th
20243398,AP 6,86,1st
20242069,AP 6,85,2nd
20243703,AP 6,93,4th
20247557,AP 6,78,2nd
20245641,AP 6,88,3rd
20248952,AP 6,82,1st
20243933,AP 6,91,4th
20242150,AP 6,88,2nd
20241380,AP 6,92,1st
20242966,AP 6,83,1st
20243328,AP 6,91,3rd
20240710,AP 6,87,1st
20249217,AP 6,89,1st
20242069,AP 6,83,1st
20245444,AP 6,88,1st
20240710,AP 6,90,3rd
20242966,AP 6,88,3rd
20241437,AP 6,88,3rd
20249483,AP 6,82,3rd
20246233,AP 6,79,3rd
20245641,AP 6,86,2nd
20244940,AP 6,83,3rd
20240232,AP 6,88,2nd
20240085,AP 6,87,4th
20245444,AP 6,92,3rd
20245872,AP 6,88,2nd
20246056,AP 6,89,2nd
20249217,AP 6,89,4th
20247114,AP 6,88,3rd
20243752,AP 6,84,4th
20240232,AP 6,87,1st
20248593,AP 6,86,1st
20242150,AP 6,92,4th
20243328,AP 6,92,2nd
20248365,AP 6,91,1st
20244722,AP 6,81,2nd
20246233,AP 6,82,4th
20246056,AP 6,88,3rd
20248919,AP 6,92,4th
20247808,AP 6,89,2nd
20243938,AP 6,92,3rd
20240710,AP 6,88,2nd
20246308,AP 6,94,3rd
20248919,AP 6,85,1st
20248593,AP 6,89,3rd
20247557,AP 6,77,1st
20243328,AP 6,93,4th
20247114,AP 6,92,4th
20246233,AP 6,76,1st
20249547,AP 6,94,3rd
20243752,AP 6,78,2nd
20240085,AP 6,83,2nd
20240537,AP 6,83,4th
20241437,AP 6,89,4th
20243703,AP 6,94,2nd
20241380,AP 6,93,3rd
20248825,AP 6,90,2nd
20243933,AP 6,84,1st
20248919,AP 6,88,2nd
20247557,AP 6,82,4th
20248919,AP 6,89,3rd
20243380,AP 6,88,3rd
20249547,AP 6,92,1st
20242069,AP 6,89,3rd
20244829,AP 6,78,1st
20244722,AP 6,84,3rd
20244829,AP 6,85,4th
20248365,AP 6,88,3rd
20246352,AP 6,88,3rd
20243398,AP 6,87,4th
20246039,AP 6,78,1st
20243933,AP 6,89,3rd
20248365,AP 6,90,4th
20243398,AP 6,88,3rd
20249217,AP 6,87,3rd
20243380,AP 6,87,2nd
20247114,AP 6,84,1st
20243703,AP 6,92,3rd
20244829,AP 6,79,2nd
20244722,AP 6,86,4th
20248593,AP 6,88,4th
20246308,AP 6,91,2nd
20246233,AP 6,78,2nd
20244098,AP 6,79,2nd
20243938,AP 6,89,2nd
20248952,AP 6,86,3rd
20243380,AP 6,85,1st
20243938,AP 6,95,4th
20240832,AP 6,92,3rd
20244098,AP 6,76,1st
20243380,AP 6,90,4th
20244722,AP 6,78,1st
20242966,AP 6,89,2nd
20243562,AP 6,88,3rd
20248952,AP 6,83,2nd
20244829,AP 6,83,3rd
20242966,AP 6,91,4th
20240232,AP 6,89,4th
20241380,AP 6,94,4th
20240537,AP 6,79,1st
20248952,AP 6,88,4th
20243752,AP 6,76,1st
20245641,AP 6,83,1st
20242619,AP 6,90,1st
20247808,AP 6,87,3rd
20249410,Mathematics 6,99,1st
20247557,EPP 6,87,2nd
20242069,EPP 6,87,2nd
20245641,EPP 6,87,1st
20243562,EPP 6,88,2nd
20243933,EPP 6,95,4th
20246039,EPP 6,86,4th
20240232,EPP 6,83,1st
20249135,EPP 6,81,2nd
20248919,EPP 6,84,2nd
20246308,EPP 6,83,3rd
20240710,EPP 6,82,1st
20240537,EPP 6,84,2nd
20244722,EPP 6,89,2nd
20247557,EPP 6,90,4th
20244829,EPP 6,84,1st
20246352,EPP 6,89,4th
20248825,EPP 6,88,4th
20248365,EPP 6,85,2nd
20249547,EPP 6,88,4th
20242150,EPP 6,87,1st
20244829,EPP 6,88,4th
20242619,EPP 6,89,3rd
20240832,EPP 6,86,2nd
20243398,EPP 6,90,2nd
20245641,EPP 6,89,4th
20245872,EPP 6,80,1st
20240710,EPP 6,89,3rd
20248593,EPP 6,87,2nd
20241380,EPP 6,82,4th
20240085,EPP 6,89,3rd
20243933,EPP 6,93,3rd
20243380,EPP 6,90,4th
20248593,EPP 6,88,3rd
20247114,EPP 6,89,1st
20242966,EPP 6,82,4th
20243938,EPP 6,88,3rd
20240232,EPP 6,89,4th
20245872,EPP 6,89,4th
20246039,EPP 6,82,3rd
20249217,EPP 6,95,1st
20240085,EPP 6,84,1st
20243562,EPP 6,89,3rd
20246233,EPP 6,89,2nd
20249547,EPP 6,87,3rd
20248825,EPP 6,89,3rd
20248365,EPP 6,83,1st
20248365,EPP 6,89,3rd
20248952,EPP 6,90,1st
20240085,EPP 6,92,4th
20243398,EPP 6,95,4th
20242150,EPP 6,95,4th
20246352,EPP 6,86,2nd
20249483,EPP 6,91,4th
20245872,EPP 6,88,3rd
20240710,EPP 6,88,4th
20242069,EPP 6,90,4th
20243328,EPP 6,89,4th
20243752,EPP 6,91,3rd
20246039,EPP 6,79,2nd
20249135,EPP 6,87,4th
20247114,EPP 6,88,3rd
20249547,EPP 6,84,2nd
20247557,EPP 6,85,1st
20249135,EPP 6,83,3rd
20242069,EPP 6,85,1st
20244722,EPP 6,85,1st
20246056,EPP 6,92,3rd
20247808,EPP 6,94,4th
20243380,EPP 6,92,3rd
20243938,EPP 6,85,1st
20240537,EPP 6,89,4th
20245444,EPP 6,89,4th
20249135,EPP 6,80,1st
20247808,EPP 6,91,3rd
20243562,EPP 6,85,1st
20240832,EPP 6,84,1st
20248593,EPP 6,85,1st
20242619,EPP 6,86,2nd
20241437,EPP 6,87,1st
20244098,EPP 6,87,3rd
20241380,EPP 6,79,3rd
20243328,EPP 6,89,1st
20245641,EPP 6,88,2nd
20246308,EPP 6,80,2nd
20249217,EPP 6,93,3rd
20244098,EPP 6,88,4th
20240085,EPP 6,87,2nd
20241437,EPP 6,87,4th
20245444,EPP 6,82,1st
20240537,EPP 6,86,3rd
20243380,EPP 6,93,2nd
20240232,EPP 6,84,2nd
20248593,EPP 6,87,4th
20243938,EPP 6,85,2nd
20243328,EPP 6,86,2nd
20245444,EPP 6,86,3rd
20243703,EPP 6,86,1st
20242619,EPP 6,87,1st
20242966,EPP 6,79,3rd
20249483,EPP 6,87,2nd
20243703,EPP 6,91,4th
20248365,EPP 6,91,4th
20246039,EPP 6,77,1st
20245444,EPP 6,82,2nd
20249483,EPP 6,88,1st
20248825,EPP 6,87,2nd
20243938,EPP 6,89,4th
20248919,EPP 6,89,4th
20243933,EPP 6,90,1st
20243398,EPP 6,89,1st
20241380,EPP 6,75,1st
20246308,EPP 6,88,4th
20245641,EPP 6,85,3rd
20243380,EPP 6,91,1st
20240232,EPP 6,87,3rd
20243703,EPP 6,87,2nd
20245872,EPP 6,85,2nd
20244829,EPP 6,89,3rd
20244722,EPP 6,90,4th
20243752,EPP 6,88,1st
20248952,EPP 6,91,4th
20243752,EPP 6,90,4th
20240710,EPP 6,87,2nd
20243398,EPP 6,92,3rd
20248919,EPP 6,80,1st
20246233,EPP 6,93,3rd
20247808,EPP 6,87,1st
20242150,EPP 6,91,3rd
20243703,EPP 6,89,3rd
20247114,EPP 6,87,2nd
20249217,EPP 6,92,2nd
20246233,EPP 6,87,1st
20244940,EPP 6,88,3rd
20249483,EPP 6,89,3rd
20242069,EPP 6,88,3rd
20248952,EPP 6,92,3rd
20246056,EPP 6,89,1st
20244722,EPP 6,88,3rd
20240537,EPP 6,83,1st
20246056,EPP 6,91,4th
20248952,EPP 6,89,2nd
20240832,EPP 6,88,4th
20246352,EPP 6,85,1st
20243328,EPP 6,88,3rd
20247557,EPP 6,88,3rd
20247808,EPP 6,89,2nd
20244829,EPP 6,86,2nd
20249217,EPP 6,91,4th
20243562,EPP 6,91,4th
20240832,EPP 6,89,3rd
20242966,EPP 6,75,1st
20244940,EPP 6,89,1st
20247114,EPP 6,91,4th
20249547,EPP 6,84,1st
20244940,EPP 6,87,4th
20242150,EPP 6,89,2nd
20244098,EPP 6,85,2nd
20244098,EPP 6,81,1st
20241437,EPP 6,89,3rd
20242966,EPP 6,78,2nd
20242619,EPP 6,91,4th
20243933,EPP 6,92,2nd
20243752,EPP 6,89,2nd
20246233,EPP 6,91,4th
20246308,EPP 6,81,1st
20246352,EPP 6,88,3rd
20248825,EPP 6,84,1st
20246056,EPP 6,89,2nd
20241437,EPP 6,85,2nd
20244940,EPP 6,86,2nd
20248919,EPP 6,87,3rd
20241380,EPP 6,77,2nd
20246233,Mathematics 6,89,3rd
20246352,Mathematics 6,78,4th
20241437,Mathematics 6,87,4th
20249547,Mathematics 6,84,1st
20248952,Mathematics 6,81,2nd
20247808,Mathematics 6,84,4th
20240232,Mathematics 6,84,4th
20243398,Mathematics 6,87,1st
20242619,Mathematics 6,85,4th
20245444,Mathematics 6,79,1st
20249217,Mathematics 6,86,2nd
20242150,Mathematics 6,86,4th
20242966,Mathematics 6,82,4th
20240085,Mathematics 6,88,2nd
20243328,Mathematics 6,91,2nd
20243933,Mathematics 6,89,4th
20243380,Mathematics 6,86,1st
20240710,Mathematics 6,85,4th
20243328,Mathematics 6,88,3rd
20248952,Mathematics 6,81,3rd
20240710,Mathematics 6,82,1st
20244829,Mathematics 6,83,2nd
20243562,Mathematics 6,88,3rd
20242150,Mathematics 6,86,2nd
20243933,Mathematics 6,89,2nd
20245641,Mathematics 6,86,1st
20241380,Mathematics 6,85,1st
20244940,Mathematics 6,87,1st
20243328,Mathematics 6,88,4th
20242069,Mathematics 6,87,2nd
20246352,Mathematics 6,78,2nd
20248593,Mathematics 6,85,1st
20247808,Mathematics 6,85,2nd
20243398,Mathematics 6,87,2nd
20244722,Mathematics 6,87,2nd
20243703,Mathematics 6,88,1st
20247114,Mathematics 6,87,4th
20240832,Mathematics 6,88,3rd
20246308,Mathematics 6,83,1st
20243398,Mathematics 6,88,3rd
20244098,Mathematics 6,80,3rd
20240832,Mathematics 6,86,4th
20246352,Mathematics 6,77,1st
20249217,Mathematics 6,86,3rd
20243933,Mathematics 6,89,3rd
20243752,Mathematics 6,87,1st
20249217,Mathematics 6,87,1st
20249135,Mathematics 6,85,4th
20240537,Mathematics 6,80,2nd
20246233,Mathematics 6,91,2nd
20247557,Mathematics 6,90,4th
20249483,Mathematics 6,84,4th
20245444,Mathematics 6,81,4th
20240085,Mathematics 6,88,1st
20243380,Mathematics 6,85,4th
20242966,Mathematics 6,82,3rd
20244940,Mathematics 6,88,4th
20248825,Mathematics 6,88,4th
20249547,Mathematics 6,87,2nd
20249217,Mathematics 6,87,4th
20249135,Mathematics 6,83,2nd
20248365,Mathematics 6,85,3rd
20248365,Mathematics 6,87,4th
20242069,Mathematics 6,90,4th
20243938,Mathematics 6,78,1st
20248593,Mathematics 6,84,3rd
20248593,Mathematics 6,86,4th
20245872,Mathematics 6,83,2nd
20248825,Mathematics 6,87,2nd
20248952,Mathematics 6,82,4th
20244829,Mathematics 6,85,3rd
20246308,Mathematics 6,85,2nd
20243380,Mathematics 6,85,3rd
20240085,Mathematics 6,89,4th
20248919,Mathematics 6,87,3rd
20244098,Mathematics 6,79,2nd
20245641,Mathematics 6,83,4th
20248825,Mathematics 6,86,1st
20248952,Mathematics 6,82,1st
20241380,Mathematics 6,87,2nd
20243562,Mathematics 6,90,1st
20243562,Mathematics 6,89,4th
20242069,Mathematics 6,87,1st
20241380,Mathematics 6,87,3rd
20245872,Mathematics 6,80,1st
20240832,Mathematics 6,87,2nd
20242619,Mathematics 6,84,3rd
20245444,Mathematics 6,80,3rd
20247808,Mathematics 6,88,1st
20243703,Mathematics 6,88,2nd
20243752,Mathematics 6,88,3rd
20248825,Mathematics 6,86,3rd
20249547,Mathematics 6,84,4th
20242069,Mathematics 6,88,3rd
20246056,Mathematics 6,86,4th
20246308,Mathematics 6,85,4th
20245641,Mathematics 6,85,3rd
20249547,Mathematics 6,85,3rd
20240232,Mathematics 6,85,3rd
20243398,Mathematics 6,89,4th
20247114,Mathematics 6,84,1st
20243380,Mathematics 6,86,2nd
20245641,Mathematics 6,86,2nd
20248919,Mathematics 6,88,4th
20249135,Mathematics 6,83,3rd
20242150,Mathematics 6,82,1st
20247808,Mathematics 6,86,3rd
20245872,Mathematics 6,80,4th
20244098,Mathematics 6,79,4th
20243703,Mathematics 6,86,4th
20243752,Mathematics 6,88,2nd
20244722,Mathematics 6,85,1st
20248593,Mathematics 6,85,2nd
20249483,Mathematics 6,82,2nd
20246233,Mathematics 6,90,4th
20243938,Mathematics 6,79,3rd
20246039,Mathematics 6,86,3rd
20246233,Mathematics 6,90,1st
20242619,Mathematics 6,84,1st
20240232,Mathematics 6,85,1st
20249135,Mathematics 6,82,1st
20247557,Mathematics 6,88,3rd
20247114,Mathematics 6,87,2nd
20242150,Mathematics 6,84,3rd
20248919,Mathematics 6,88,2nd
20246039,Mathematics 6,84,2nd
20243933,Mathematics 6,89,1st
20246056,Mathematics 6,82,1st
20243703,Mathematics 6,87,3rd
20246056,Mathematics 6,84,3rd
20248365,Mathematics 6,86,1st
20242966,Mathematics 6,80,1st
20242966,Mathematics 6,80,2nd
20245872,Mathematics 6,80,3rd
20240537,Mathematics 6,80,1st
20240710,Mathematics 6,84,2nd
20248919,Mathematics 6,85,1st
20244098,Mathematics 6,81,1st
20247557,Mathematics 6,86,1st
20246308,Mathematics 6,84,3rd
20244722,Mathematics 6,86,3rd
20240085,Mathematics 6,87,3rd
20248365,Mathematics 6,84,2nd
20246056,Mathematics 6,84,2nd
20245444,Mathematics 6,82,2nd
20240232,Mathematics 6,86,2nd
20242619,Mathematics 6,85,2nd
20249483,Mathematics 6,85,1st
20246352,Mathematics 6,80,3rd
20243938,Mathematics 6,83,4th
20241437,Mathematics 6,84,1st
20240537,Mathematics 6,81,3rd
20246039,Mathematics 6,85,1st
20247557,Mathematics 6,87,2nd
20244940,Mathematics 6,86,2nd
20246039,Mathematics 6,85,4th
20240710,Mathematics 6,85,3rd
20243752,Mathematics 6,89,4th
20244722,Mathematics 6,84,4th
20244829,Mathematics 6,87,4th
20240832,Mathematics 6,83,1st
20241380,Mathematics 6,90,4th
20241437,Mathematics 6,85,2nd
20244829,Mathematics 6,84,1st
20247114,Mathematics 6,88,3rd
20243938,Mathematics 6,79,2nd
20243328,Mathematics 6,89,1st
20249483,Mathematics 6,84,3rd
20240537,Mathematics 6,83,4th
20243562,Mathematics 6,88,2nd
20241437,Mathematics 6,86,3rd
20244940,Mathematics 6,87,3rd
20249547,ESP 6,84,1st
20243752,ESP 6,85,4th
20247557,ESP 6,90,2nd
20245641,ESP 6,84,1st
20240085,ESP 6,88,1st
20245872,ESP 6,85,3rd
20243933,ESP 6,84,2nd
20241380,ESP 6,83,1st
20246056,ESP 6,92,4th
20249217,ESP 6,86,2nd
20240232,ESP 6,87,3rd
20248825,ESP 6,83,4th
20244098,ESP 6,90,4th
20243380,ESP 6,87,2nd
20244829,ESP 6,90,4th
20242619,ESP 6,86,3rd
20247114,ESP 6,90,4th
20242966,ESP 6,83,1st
20243398,ESP 6,83,1st
20243752,ESP 6,87,3rd
20248593,ESP 6,82,3rd
20243938,ESP 6,85,1st
20244940,ESP 6,84,1st
20241437,ESP 6,82,4th
20243562,ESP 6,85,1st
20243938,ESP 6,87,3rd
20242619,ESP 6,87,1st
20242150,ESP 6,81,1st
20242069,ESP 6,85,3rd
20240232,ESP 6,87,4th
20243703,ESP 6,88,4th
20243328,ESP 6,85,3rd
20240537,ESP 6,87,1st
20248365,ESP 6,89,2nd
20241380,ESP 6,85,3rd
20248365,ESP 6,90,3rd
20246308,ESP 6,87,3rd
20242150,ESP 6,84,3rd
20243933,ESP 6,77,1st
20246352,ESP 6,86,2nd
20249483,ESP 6,82,3rd
20243562,ESP 6,88,3rd
20243933,ESP 6,83,3rd
20247808,ESP 6,88,1st
20241380,ESP 6,83,2nd
20244829,ESP 6,90,1st
20243562,ESP 6,86,4th
20249135,ESP 6,87,1st
20240710,ESP 6,90,2nd
20241437,ESP 6,85,1st
20248952,ESP 6,85,3rd
20240085,ESP 6,90,2nd
20246352,ESP 6,85,4th
20243380,ESP 6,85,3rd
20243398,ESP 6,86,4th
20246039,ESP 6,87,2nd
20246039,ESP 6,88,3rd
20249483,ESP 6,83,2nd
20243703,ESP 6,87,3rd
20245641,ESP 6,83,2nd
20242619,ESP 6,88,2nd
20244722,ESP 6,85,2nd
20246308,ESP 6,87,2nd
20243752,ESP 6,80,1st
20240710,ESP 6,88,3rd
20248825,ESP 6,83,2nd
20248593,ESP 6,88,2nd
20244098,ESP 6,88,2nd
20242069,ESP 6,80,1st
20245444,ESP 6,83,3rd
20249135,ESP 6,86,2nd
20243562,ESP 6,88,2nd
20247808,ESP 6,87,3rd
20245444,ESP 6,83,4th
20248952,ESP 6,80,1st
20248365,ESP 6,89,1st
20245641,ESP 6,83,4th
20240537,ESP 6,90,3rd
20243933,ESP 6,85,4th
20246056,ESP 6,93,2nd
20240232,ESP 6,86,2nd
20245641,ESP 6,85,3rd
20243380,ESP 6,85,4th
20243703,ESP 6,90,2nd
20242966,ESP 6,86,2nd
20248952,ESP 6,83,4th
20246233,ESP 6,85,3rd
20248919,ESP 6,83,1st
20249547,ESP 6,86,3rd
20246039,ESP 6,89,1st
20241437,ESP 6,83,3rd
20249483,ESP 6,84,4th
20246352,ESP 6,79,1st
20243398,ESP 6,85,3rd
20247808,ESP 6,86,4th
20249547,ESP 6,85,4th
20247557,ESP 6,85,4th
20246056,ESP 6,91,3rd
20243703,ESP 6,89,1st
20245444,ESP 6,85,1st
20244940,ESP 6,86,2nd
20243328,ESP 6,87,1st
20244098,ESP 6,85,1st
20244722,ESP 6,87,1st
20243328,ESP 6,89,2nd
20249217,ESP 6,83,4th
20248919,ESP 6,81,3rd
20249483,ESP 6,83,1st
20246308,ESP 6,86,4th
20247114,ESP 6,88,3rd
20248593,ESP 6,83,4th
20240832,ESP 6,87,1st
